name	compactsave	version	level	ShowLevel	levelreq	reqstr	reqdex	rarity	spawnable	DropConditionCalc	speed	nodurability	cost	gamble cost	code	alternategfx	normcode	ubercode	ultracode	namestr	component	invwidth	invheight	hasinv	gemsockets	gemapplytype	flippyfile	invfile	uniqueinvfile	Transmogrify	TMogType	TMogMin	TMogMax	useable	type	type2	dropsound	dropsfxframe	usesound	unique	transparent	transtbl	lightradius	belt	autobelt	stackable	minstack	maxstack	spawnstack	quest	questdiffcheck	missiletype	spellicon	pSpell	state	cstate1	cstate2	len	stat1	calc1	stat2	calc2	stat3	calc3	spelldesc	spelldescstr	spelldescstr2	spelldesccalc	spelldesccolor	durwarning	qntwarning	gemoffset	BetterGem	bitfield1	CharsiMin	CharsiMax	CharsiMagicMin	CharsiMagicMax	CharsiMagicLvl	GheedMin	GheedMax	GheedMagicMin	GheedMagicMax	GheedMagicLvl	AkaraMin	AkaraMax	AkaraMagicMin	AkaraMagicMax	AkaraMagicLvl	FaraMin	FaraMax	FaraMagicMin	FaraMagicMax	FaraMagicLvl	LysanderMin	LysanderMax	LysanderMagicMin	LysanderMagicMax	LysanderMagicLvl	DrognanMin	DrognanMax	DrognanMagicMin	DrognanMagicMax	DrognanMagicLvl	HratliMin	HratliMax	HratliMagicMin	HratliMagicMax	HratliMagicLvl	AlkorMin	AlkorMax	AlkorMagicMin	AlkorMagicMax	AlkorMagicLvl	OrmusMin	OrmusMax	OrmusMagicMin	OrmusMagicMax	OrmusMagicLvl	ElzixMin	ElzixMax	ElzixMagicMin	ElzixMagicMax	ElzixMagicLvl	AshearaMin	AshearaMax	AshearaMagicMin	AshearaMagicMax	AshearaMagicLvl	CainMin	CainMax	CainMagicMin	CainMagicMax	CainMagicLvl	HalbuMin	HalbuMax	HalbuMagicMin	HalbuMagicMax	HalbuMagicLvl	MalahMin	MalahMax	MalahMagicMin	MalahMagicMax	MalahMagicLvl	LarzukMin	LarzukMax	LarzukMagicMin	LarzukMagicMax	LarzukMagicLvl	AnyaMin	AnyaMax	AnyaMagicMin	AnyaMagicMax	AnyaMagicLvl	JamellaMin	JamellaMax	JamellaMagicMin	JamellaMagicMax	JamellaMagicLvl	Transform	InvTrans	SkipName	NightmareUpgrade	HellUpgrade	mindam	maxdam	PermStoreItem	multibuy	Nameable	EventItem	UICatOverride	diablocloneweight	AdvancedStashStackable	UsageConditionCalc
Sapphire Jewel	0	100	330	0	0			999	0		0	1	1		jes	gpw	jes	jes	jes	jes	16	1	1	0	0	0	flpgsw	invjes		0	xxx			0	jewh		item_gem	12	item_gem	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	pkmgemstr				0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx										
Diamond Jewel	0	100	330	0	0			999	0		0	1	1		jed	gpw	jed	jed	jed	jed	16	1	1	0	0	0	flpgsw	invjed		0	xxx			0	jewh		item_gem	12	item_gem	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	pkmgemstr				0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx										
Emelard Jewel	0	100	330	0	0			999	0		0	1	1		jee	gpw	jee	jee	jee	jee	16	1	1	0	0	0	flpgsw	invjee		0	xxx			0	jewh		item_gem	12	item_gem	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	pkmgemstr				0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx										
Amethyst Jewel	0	100	330	0	0			999	0		0	1	1		jea	gpw	jea	jea	jea	jea	16	1	1	0	0	0	flpgsw	invjea		0	xxx			0	jewh		item_gem	12	item_gem	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	pkmgemstr				0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx										
Topaz Jewel	0	100	330	0	0			999	0		0	1	1		jet	gpw	jet	jet	jet	jet	16	1	1	0	0	0	flpgsw	invjet		0	xxx			0	jewh		item_gem	12	item_gem	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	pkmgemstr				0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx										
ps1	1	100	300	0	150			999	0		0	1	1		ps1	ps1	ps1	ps1	ps1	ps1	16	1	1	0	0	0	flpnps	invps1		0	xxx			1	apot		item_potion	14	item_potion_drink	0	0	5	0	1	0	0	0	0	0			0	-1	9	itemset1			7500	item_normaldamage	100	passive_pois_mastery	100			1	UseItemps1			4	0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx									1	
ps2	1	100	300	0	150			999	0		0	1	1		ps2	ps2	ps2	ps2	ps2	ps2	16	1	1	0	0	0	flpnps	invps2		0	xxx			1	apot		item_potion	14	item_potion_drink	0	0	5	0	1	0	0	0	0	0			0	-1	9	itemset2			7500	item_fasterattackrate	100	item_fastercastrate	100	item_fastermovevelocity	100	1	UseItemps2			4	0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx									1	
ps3	1	100	300	0	150			999	0		0	1	1		ps3	ps3	ps3	ps3	ps3	ps3	16	1	1	0	0	0	flpnps	invps3		0	xxx			1	apot		item_potion	14	item_potion_drink	0	0	5	0	1	0	0	0	0	0			0	-1	9	cleansing			7500	item_poisonlengthresist	100					1	UseItemps3			4	0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx									1	
ps4	1	100	300	0	150			999	0		0	1	1		ps4	ps4	ps4	ps4	ps4	ps4	16	1	1	0	0	0	flpnps	invps4		0	xxx			1	apot		item_potion	14	item_potion_drink	0	0	5	0	1	0	0	0	0	0			0	-1	9	itemset3			7500	item_maxhp_percent	100	item_maxmana_percent	100			1	UseItemps4			4	0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx									1	
ps5	1	100	300	0	150			999	0		0	1	1		ps5	ps5	ps5	ps5	ps5	ps5	16	1	1	0	0	0	flpnps	invps5		0	xxx			1	apot		item_potion	14	item_potion_drink	0	0	5	0	1	0	0	0	0	0			0	-1	9	itemset4			7500	passive_fire_mastery	100	passive_ltng_mastery	100	passive_cold_mastery	100	1	UseItemps5			4	0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx									1	
ps6	1	100	300	0	150			999	0		0	1	1		ps6	ps6	ps6	ps6	ps6	ps6	16	1	1	0	0	0	flpnps	invps6		0	xxx			1	apot		item_potion	14	item_potion_drink	0	0	5	0	1	0	0	0	0	0			0	-1	9	itemset5			1500	item_reducedprices	70	hpregen	-1000			1	UseItemps6			4	0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx									1	
ODoll113	1	100	1	0	1			1	1		0	1	100		dl2	dl2	dl2	dl2	dl2	dl2	16	2	3	0	0	0	flpkey	invdol113		0	xxx			0	odol		item_gem	12	item_book	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	legpoketxt2				0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx										
ODoll114	1	100	1	0	1			1	1		0	1	100		dl3	dl3	dl3	dl3	dl3	dl3	16	2	3	0	0	0	flpkey	invdol114		0	xxx			0	odol		item_gem	12	item_book	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	legpoketxt2				0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx										
ODoll115	1	100	1	0	1			1	1		0	1	100		dl4	dl4	dl4	dl4	dl4	dl4	16	2	2	0	0	0	flpkey	invdol115		0	xxx			0	odol		item_gem	12	item_book	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	legpoketxt2				0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx										
Extra reggem1	1	100	1	0	1			1	1		0	1	100		rc1	rc1	rc1	rc1	rc1	rc1	16	1	1	0	0	0	flpkey	invrc1		0	xxx			0	trn2		item_gem	12	item_gem	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	transextra				0	0	0	non	0					255	1	1			255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx			1						1	
Extra reggem2	1	100	1	0	1			1	1		0	1	100		rc2	rc2	rc2	rc2	rc2	rc2	16	1	1	0	0	0	flpkey	invrc2		0	xxx			0	trn2		item_gem	12	item_gem	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	transextra				0	0	0	non	0					255	1	1			255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx			1						1	
Extra reggem3	1	100	1	0	1			1	1		0	1	100		rc3	rc3	rc3	rc3	rc3	rc3	16	1	1	0	0	0	flpkey	invrc3		0	xxx			0	trn2		item_gem	12	item_gem	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	transextra				0	0	0	non	0					255	1	1			255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx			1						1	
Extra reggem4	1	100	1	0	1			1	1		0	1	100		rc4	rc4	rc4	rc4	rc4	rc4	16	1	1	0	0	0	flpkey	invrc4		0	xxx			0	trn2		item_gem	12	item_gem	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	transextra				0	0	0	non	0					255	1	1			255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx			1						1	
Extra reggem5	1	100	1	0	1			1	1		0	1	100		rc5	rc5	rc5	rc5	rc5	rc5	16	1	1	0	0	0	flpkey	invrc5		0	xxx			0	trn2		item_gem	12	item_gem	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	transextra				0	0	0	non	0					255	1	1			255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx			1						1	
Extra reggem6	1	100	1	0	1			1	1		0	1	100		rc6	rc6	rc6	rc6	rc6	rc6	16	1	1	0	0	0	flpkey	invrc6		0	xxx			0	trn2		item_gem	12	item_gem	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	transextra				0	0	0	non	0					255	1	1			255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx			1						1	
Extra reggem1 x10	1	100	1	0	1			1	1		0	1	100		rc7	rc7	rc7	rc7	rc7	rc7	16	1	1	0	0	0	flpkey	invrc7		0	xxx			0	trn2		item_gem	12	item_gem	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	transextra				0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx										
Extra reggem2 x10	1	100	1	0	1			1	1		0	1	100		rc8	rc8	rc8	rc8	rc8	rc8	16	1	1	0	0	0	flpkey	invrc8		0	xxx			0	trn2		item_gem	12	item_gem	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	transextra				0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx										
Extra reggem3 x10	1	100	1	0	1			1	1		0	1	100		rc9	rc9	rc9	rc9	rc9	rc9	16	1	1	0	0	0	flpkey	invrc9		0	xxx			0	trn2		item_gem	12	item_gem	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	transextra				0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx										
Extra reggem4 x10	1	100	1	0	1			1	1		0	1	100		rd0	rd0	rd0	rd0	rd0	rd0	16	1	1	0	0	0	flpkey	invrd0		0	xxx			0	trn2		item_gem	12	item_gem	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	transextra				0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx										
Extra reggem5 x10	1	100	1	0	1			1	1		0	1	100		rd1	rd1	rd1	rd1	rd1	rd1	16	1	1	0	0	0	flpkey	invrd1		0	xxx			0	trn2		item_gem	12	item_gem	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	transextra				0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx										
Extra reggem6 x10	1	100	1	0	1			1	1		0	1	100		rd2	rd2	rd2	rd2	rd2	rd2	16	1	1	0	0	0	flpkey	invrd2		0	xxx			0	trn2		item_gem	12	item_gem	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	transextra				0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx										
Ga Rune	1	100	255	0	225			48	1		0	1	1		r51	r51	r51	r51	r51	r51	16	1	1	0	0	0	flprun	invr51		0	xxx			0	rune		high_rune	12	item_rune	0	0	5	0	0	0	0	0	0	0			0	-1	-1																0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx									1	
Na Rune	1	100	255	0	226			49	1		0	1	1		r52	r52	r52	r52	r52	r52	16	1	1	0	0	0	flprun	invr52		0	xxx			0	rune		high_rune	12	item_rune	0	0	5	0	0	0	0	0	0	0			0	-1	-1																0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx									1	
Da Rune	1	100	255	0	227			50	1		0	1	1		r53	r53	r53	r53	r53	r53	16	1	1	0	0	0	flprun	invr53		0	xxx			0	rune		high_rune	12	item_rune	0	0	5	0	0	0	0	0	0	0			0	-1	-1																0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx									1	
Ra Rune	1	100	255	0	228			51	1		0	1	1		r54	r54	r54	r54	r54	r54	16	1	1	0	0	0	flprun	invr54		0	xxx			0	rune		high_rune	12	item_rune	0	0	5	0	0	0	0	0	0	0			0	-1	-1																0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx									1	
Ma Rune	1	100	255	0	229			52	1		0	1	1		r55	r55	r55	r55	r55	r55	16	1	1	0	0	0	flprun	invr55		0	xxx			0	rune		high_rune	12	item_rune	0	0	5	0	0	0	0	0	0	0			0	-1	-1																0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx									1	
Ba Rune	1	100	255	0	230			53	1		0	1	1		r56	r56	r56	r56	r56	r56	16	1	1	0	0	0	flprun	invr56		0	xxx			0	rune		high_rune	12	item_rune	0	0	5	0	0	0	0	0	0	0			0	-1	-1																0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx									1	
Sa Rune	1	100	255	0	231			54	1		0	1	1		r57	r57	r57	r57	r57	r57	16	1	1	0	0	0	flprun	invr57		0	xxx			0	rune		high_rune	12	item_rune	0	0	5	0	0	0	0	0	0	0			0	-1	-1																0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx									1	
Cha Rune	1	100	255	0	0			55	1		0	1	1		r58	r58	r58	r58	r58	r58	16	1	1	0	0	0	flprun	invr58		0	xxx			0	rune		high_rune	12	item_rune	0	0	5	0	0	0	0	0	0	0			0	-1	-1																0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx									1	
Ha Rune	1	100	255	0	233			56	1		0	1	1		r59	r59	r59	r59	r59	r59	16	1	1	0	0	0	flprun	invr59		0	xxx			0	rune		high_rune	12	item_rune	0	0	5	0	0	0	0	0	0	0			0	-1	-1																0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx									1	
E Rune	1	100	255	0	234			57	1		0	1	1		r60	r60	r60	r60	r60	r60	16	1	1	0	0	0	flprun	invr60		0	xxx			0	rune		high_rune	12	item_rune	0	0	5	0	0	0	0	0	0	0			0	-1	-1																0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx									1	
Ga Rune	0	100	1	0	225			1	1		0	1	1		a51	a51	a51	a51	a51	a51	16	1	1	0	0	0	flprun	inva51		0	xxx			0	runx	run5	high_rune	12	item_rune	0	0	5	0	0	0	1	1	10	1			0	-1	-1																0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx										
Na Rune	0	100	1	0	226			1	1		0	1	1		a52	a52	a52	a52	a52	a52	16	1	1	0	0	0	flprun	inva52		0	xxx			0	runx	run5	high_rune	12	item_rune	0	0	5	0	0	0	1	1	10	1			0	-1	-1																0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx										
Da Rune	0	100	1	0	227			1	1		0	1	1		a53	a53	a53	a53	a53	a53	16	1	1	0	0	0	flprun	inva53		0	xxx			0	runx	run5	high_rune	12	item_rune	0	0	5	0	0	0	1	1	10	1			0	-1	-1																0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx										
Ra Rune	0	100	1	0	228			1	1		0	1	1		a54	a54	a54	a54	a54	a54	16	1	1	0	0	0	flprun	inva54		0	xxx			0	runx	run5	high_rune	12	item_rune	0	0	5	0	0	0	1	1	10	1			0	-1	-1																0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx										
Ma Rune	0	100	1	0	229			1	1		0	1	1		a55	a55	a55	a55	a55	a55	16	1	1	0	0	0	flprun	inva55		0	xxx			0	runx	run5	high_rune	12	item_rune	0	0	5	0	0	0	1	1	10	1			0	-1	-1																0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx										
Ba Rune	0	100	1	0	230			1	1		0	1	1		a56	a56	a56	a56	a56	a56	16	1	1	0	0	0	flprun	inva56		0	xxx			0	runx	run5	high_rune	12	item_rune	0	0	5	0	0	0	1	1	10	1			0	-1	-1																0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx										
Sa Rune	0	100	1	0	231			1	1		0	1	1		a57	a57	a57	a57	a57	a57	16	1	1	0	0	0	flprun	inva57		0	xxx			0	runx	run5	high_rune	12	item_rune	0	0	5	0	0	0	1	1	10	1			0	-1	-1																0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx										
Cha Rune	0	100	1	0	0			1	1		0	1	1		a58	a58	a58	a58	a58	a58	16	1	1	0	0	0	flprun	inva58		0	xxx			0	runx	run5	high_rune	12	item_rune	0	0	5	0	0	0	1	1	10	1			0	-1	-1																0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx										
Ha Rune	0	100	1	0	233			1	1		0	1	1		a59	a59	a59	a59	a59	a59	16	1	1	0	0	0	flprun	inva59		0	xxx			0	runx	run5	high_rune	12	item_rune	0	0	5	0	0	0	1	1	10	1			0	-1	-1																0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx										
E Rune	0	100	1	0	234			1	1		0	1	1		a60	a60	a60	a60	a60	a60	16	1	1	0	0	0	flprun	inva60		0	xxx			0	runx	run5	high_rune	12	item_rune	0	0	5	0	0	0	1	1	10	1			0	-1	-1																0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx										
Loadbox	0	100	0	0	0			1	1		0	1	1		lbx	lbx	lbx	lbx	lbx	lbx	16	9	6	0	0	0	flpskl	invlbx		0	xxx			0	bag1		lbxdrop	12	lbxdrop	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	extraitemetc				0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx							Null			
Shareable Loadbox	0	100	0	0	0			1	1		0	1	1		lby	lby	lby	lby	lby	lby	16	1	1	0	0	0	flpskl	invlby		0	xxx			0	bag1		item_book_hd3	12	item_book_hd3	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	extraitemetc1				0	0	0	non	0					255	1	1			255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx			1				Null			
Portal Abrasive	1	100	0	0	0			1	1		0	1	1		lbz	lbz	lbz	lbz	lbz	lbz	16	1	1	0	0	0	flpskl	invlbz		0	xxx			0	bag1		item_book_hd3	12	item_book_hd3	0	0	5	0	0	0	0	0	0	0			0	-1	-1																0	0	0	non	0					255	1	1			255					255					255					255	1	1			255					255					255	1	1			255					255					255					255					255	1	1			255					255					255	1	1			255	0	0	0	xxx	xxx			1				Null		1	
Extra pk1	1	100	1	0	1			1	1		0	1	100		lb1	lb1	lb1	lb1	lb1	lb1	16	1	1	0	0	0	flpkey	invlb1		0	xxx			0	trn2		item_gem	12	item_gem	0	0	5	0	0	0	0	0	0	0			0	-1	-1																0	0	0	non	0					255					255					255					255					255	1	1			255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx			1							
Extra pk2	1	100	1	0	1			1	1		0	1	100		lb2	lb2	lb2	lb2	lb2	lb2	16	1	1	0	0	0	flpkey	invlb2		0	xxx			0	trn2		item_gem	12	item_gem	0	0	5	0	0	0	0	0	0	0			0	-1	-1																0	0	0	non	0					255					255					255					255					255	1	1			255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx			1							
Extra pk3	1	100	1	0	1			1	1		0	1	100		lb3	lb3	lb3	lb3	lb3	lb3	16	1	1	0	0	0	flpkey	invlb3		0	xxx			0	trn2		item_gem	12	item_gem	0	0	5	0	0	0	0	0	0	0			0	-1	-1																0	0	0	non	0					255					255					255					255					255	1	1			255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx			1							
Extra dhn	1	100	1	0	1			1	1		0	1	100		lb4	lb4	lb4	lb4	lb4	lb4	16	1	1	0	0	0	flpkey	invlb4		0	xxx			0	trn2		item_gem	12	item_gem	0	0	5	0	0	0	0	0	0	0			0	-1	-1																0	0	0	non	0					255					255					255					255					255	1	1			255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx			1							
Extra bey	1	100	1	0	1			1	1		0	1	100		lb5	lb5	lb5	lb5	lb5	lb5	16	1	1	0	0	0	flpkey	invlb5		0	xxx			0	trn2		item_gem	12	item_gem	0	0	5	0	0	0	0	0	0	0			0	-1	-1																0	0	0	non	0					255					255					255					255					255	1	1			255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx			1							
Extra mbr	1	100	1	0	1			1	1		0	1	100		lb6	lb6	lb6	lb6	lb6	lb6	16	1	1	0	0	0	flpkey	invlb6		0	xxx			0	trn2		item_gem	12	item_gem	0	0	5	0	0	0	0	0	0	0			0	-1	-1																0	0	0	non	0					255					255					255					255					255	1	1			255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx			1							
Extra toa	1	100	1	0	1			1	1		0	1	100		lb7	lb7	lb7	lb7	lb7	lb7	16	1	1	0	0	0	flpkey	invlb7		0	xxx			0	trn2		item_gem	12	item_gem	0	0	5	0	0	0	0	0	0	0			0	-1	-1																0	0	0	non	0					255					255					255					255					255	1	1			255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx			1							
